video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,like_ratio,comment_ratio
BwIw80nybkU,17.14.11,Weekly Reliv | Taarak Mehta Ka Ooltah Chashmah |06th November to 10th November 2017| Ep 2331 to 2335,SAB TV,24,2017-11-11T14:43:46.000Z,"sab tv channel|""sab tv live""|""sab tv serials""|""sab tv new show 2016""|""all episodes""|""comedy channel india""|""comedy channel hindi""|""comedy videos""|""taarak mehta ka ooltah chashmah""|""old episodes""|""latest episodes""|""Dilip Joshi""|""Hansraj Hathi""|""jethalal""|""daya""|""bhide""|""taarak mehta""|""dilip joshi""|""tapu sena""|""champaklal""|""tappu""|""anjali taarak""|""iyer""|""babita""|""society""|""sodhi""|""Weekly Reliv""|""haste raho india""|""taarak mehta weekly reliv""|""weekly episode""",277839,1167,162,87,https://i.ytimg.com/vi/BwIw80nybkU/default.jpg,False,False,False,0.42002742595531944,1341.3793103448277
7RGnOALpYCk,17.14.11,Durga | Full Ep 913 11th Nov 2017 | Odia Serial - TarangTV,Tarang TV,24,2017-11-11T16:59:54.000Z,"tarang|""tarang tv""|""tarang tv online""|""tarang tv serial""|""odia tarang tv serial""|""tarang tv show""|""taranga channel""|""tarang tv channel""|""odia tarang channel""|""odia serial""|""odia serial video""|""odia channel""|""odia tv channel""|""odia tv show""|""odia tv""|""tarang durga""|""tarang tv serial durga""|""odia serial durga""|""oriya serial durga""|""durga tarang tv""|""tarang tv durga serial""|""taranga durga serial""",85165,244,41,16,https://i.ytimg.com/vi/7RGnOALpYCk/default.jpg,False,False,False,0.28650267128515233,1525.0
Rhq6uJkoy_o,17.14.11,काला जादू करने वाले पर वापिस कैसे करें ।। How To BackFire Of Black Magic ।। Om Namoh Narayan,Om Namoh Narayan,27,2017-11-11T10:30:09.000Z,"Photo se Vashikaran|""Mobile ki photo se vashikaran""|""swami ji videos""|""om namoh narayan""|""tratak kriya""|""photo se vashikaran karne ka mantra hindi me""|""photo se vashikaran ke totke""|""tratak vashikaran""",69426,1112,125,0,https://i.ytimg.com/vi/Rhq6uJkoy_o/default.jpg,True,False,False,1.6017054129576813,inf
PBuCqgA7u5w,17.14.11,Abhishek Bachchan Lashes Out As Paparazzi Click Aishwarya Rai Bachchan In A Wrong Light,Business Of Cinema,24,2017-11-08T11:34:35.000Z,"businessofcinema|""boc""|""bollywood""|""abhishek bachchan""|""aishwarya rai bachchan""|""aishwarya rai bachchan wardrobe malfunction""|""abhishek aishwarya""|""aishwarya rai bachchan at manish malhotra""|""aishwarya rai bachchan fanney khanamitabh bachchan aishwarya rai bachchan at manish malho†ra""|""aishwarya rai bachchan gets angry""|""aishwarya rai bachchan with full bachchan family""|""jaya bachchan""|""jaya bachchan angry aishwarya rai bachchan""|""abhishek bachchan party""",2664065,2351,4169,883,https://i.ytimg.com/vi/PBuCqgA7u5w/default.jpg,False,False,False,0.08824859753797298,266.25141562853906
xnvlaasnhHg,17.14.11,Varun Tej And Rana Dagubati Making Fun With Samantha In #ChaySam Wedding Reception | Film Jalsa,Film Jalsa,24,2017-11-12T15:55:41.000Z,"Filmjalsa|""Varun Tej And Rana Dagubati Making Fun With Samantha In #ChaySam Wedding Reception | Film Jalsa""|""Naga Chaitanya-Samantha wedding reception""|""Samantha Akkineni""|""Naga Chaitanya""|""Nagarjuna""|""Amala""|""Akhil""|""ChaiSam Wedding Reception LIVE""|""Grand Reception for #ChaySam""|""Chay sam wedding""|""Naga Chaitanya and Samantha Ruth Prabhu wedding""|""samantha akkineni reception""|""samantha naga chaitanya wedding videos""|""samantha marraige videos""",16825,31,12,2,https://i.ytimg.com/vi/xnvlaasnhHg/default.jpg,False,False,False,0.18424962852897475,1550.0
JsZ2yyIXOSE,17.14.11,விவேக்கிற்கு இத்தனை சொத்துகளா?..  | விவேக்கிற்கு பணத்தால கண்டம்- வீடியோ,Oneindia Tamil | ஒன்இந்தியா தமிழ்,25,2017-11-11T08:47:41.000Z,"it raid|""vivek jayaraman""|""jayatv""|""poes garden""|""வருமான வரி சோதனை""|""விவேக் ஜெயராமன்""|""ஜெயா டிவி""|""போயஸ் கார்டன்""|""vivek sasikala""|""sasikala""|""vivek""|""ttv""|""ttv dinakaran""",84097,352,44,47,https://i.ytimg.com/vi/JsZ2yyIXOSE/default.jpg,False,False,False,0.4185642769658846,748.936170212766
1wqsTGkFHoE,17.14.11,"इन 7 राशियों की चमकेगी किस्मत,गुरु का होगा उदय, 10 november 2017",Anokhe totke,22,2017-11-09T12:45:02.000Z,"rashifal|""rashifal 2017""|""horscope""|""rashifal 10 november""|""astrology""|""jyotish shastr""|""anokhe upay""|""jyotish upay""|""2018 rashifal""|""weekly horscope""|""monthly horscope""|""yearly horscope""",367797,2254,605,0,https://i.ytimg.com/vi/1wqsTGkFHoE/default.jpg,True,False,False,0.6128380601255584,inf
_fJSu5naKX4,17.14.11,Naa Peru Meenakshi | 11th November 2017 | Full Episode No 876 | ETV Telugu,etvteluguindia,24,2017-11-11T16:40:07.000Z,"etv daily serials|""etv daily soaps""|""etv fictions""|""bharyamani""|""etv chandramukhi""|""etv manasu mamata""|""swathi chinukulu""|""sikharam""|""anthapuram""|""adade aadaram""|""cash""|""jabardasth""|""extra jabardasth""|""nagababu""|""latest telugu serials""|""Krish""|""savithri""|""manasu mamatha""|""naperu meenakshi""|""gokulamlo seetha""|""antahpuram""|""seetamma vakitlo""|""champion""|""dhee jodi""",315154,842,219,183,https://i.ytimg.com/vi/_fJSu5naKX4/default.jpg,False,False,False,0.2671709703827335,460.10928961748635
3FxCSn3d1f4,17.14.11,আতঙ্কের রাত by Sasthipada Chattopadhyay (NEW GOLPO) SUNDAY SUSPENSE,SUNDAY SUSPENSE,24,2017-11-12T07:29:50.000Z,"sunday suspense|""horror story""|""bangla golpo""|""Bangla Golpo""|""Sasthipada Chattopadhyay""|""আতঙ্কের রাত""|""NEW GOLPO""",26675,540,21,75,https://i.ytimg.com/vi/3FxCSn3d1f4/default.jpg,False,False,False,2.0243673851921273,720.0
0Gf19Rue4zA,17.14.11,Customer vs Shopkeeper | WTF | WHAT THE FUKREY,What The Fukrey,24,2017-11-11T13:00:01.000Z,"WTF|""What The Fukrey""|""Fukrey""|""Alka Ailsinghani""|""Gulshan Ailsinghani""|""Kunal Chhabhria""|""What The Fuck""|""Wtf new video""|""500 wala phone""|""popo phone""|""wtf phone video""|""wtf customer shopkeeper""|""customer vs shopkeeper""|""wtf mobile video""|""ashish chanchlani vines""|""harsh beniwal""|""hasley india""|""it happens only in india""|""chain snatching video""|""wtf chain video""|""fukrey""|""fukrey returns""",185537,7629,734,607,https://i.ytimg.com/vi/0Gf19Rue4zA/default.jpg,False,False,False,4.111848310579561,1256.836902800659
cRxYTelqWOg,17.14.11,జగన్ యాత్రలో ఈ పరికరాల పనేంటి? |YS Jagan's Padayatra,political bench,25,2017-11-12T08:54:46.000Z,"Intelligence assesses Jagan Mohan Reddy's limits|""YS Jagan's Padayatra""|""Police Officers Wear Body Cameras""|""police officers wear body wear cameras in ys jagan padayatra""|""intelligence report on ys jagan padayatra""",66463,622,50,28,https://i.ytimg.com/vi/cRxYTelqWOg/default.jpg,False,False,False,0.9358590493959046,2221.4285714285716
puBq9Z5TpEw,17.14.11,Tamil Cinema Real Sisters | Tamil Cinema News | Kollywood News,SOUTH FDFS,22,2017-11-12T18:23:33.000Z,"tamil actress|""kollywood actresses""|""nayanthara""|""samantha""|""kajal agarwal""|""tamanna""|""keerthi suresh""|""ajith""|""vijay""|""tamil actors""|""sister""|""tamil movies""|""tamil songs""|""tamil comedy""|""troll videos""|""tamil cinema news""|""kollywood news""|""tamil memes""|""deivamagal""|""vaani rani""|""vamsam""|""valli""|""kula deivam""|""priyamanaval""|""nandhini""|""sun tv""|""vijay tv""|""zee tamil""|""tv shows""|""tamil new movies""|""tamil latest movies""|""mersal""|""mersal video songs""|""poove puchudava""|""raja rani""|""saravanan meenatchi""|""mappillai""",36092,106,58,3,https://i.ytimg.com/vi/puBq9Z5TpEw/default.jpg,False,False,False,0.2936938933835753,3533.3333333333335
BhZx-ZEz0_Y,17.14.11,നടി ദിവ്യ ഉണ്ണി കെട്ടിയോനെ ഉപേക്ഷിച്ചിട്ട് ഇപ്പോഴത്തെ പണി കണ്ടോ  | Actress Divya Unni,First Show,24,2017-11-12T13:32:05.000Z,"film news|""movie news""|""movie gossips""|""mollywood""|""bollywood""|""tollywood""|""mohanlal""|""mammootty""|""prithviraj""|""dileep""|""nivin pauly""|""dulquer""|""നടി ദിവ്യ ഉണ്ണി കെട്ടിയോനെ ഉപേക്ഷിച്ചിട്ട് ഇപ്പോഴത്തെ പണി കണ്ടോ | Actress Divya Unni""",35431,51,32,9,https://i.ytimg.com/vi/BhZx-ZEz0_Y/default.jpg,False,False,False,0.1439417459287065,566.6666666666667
deKWUn7r-_8,17.14.11,600சொத்துக்கள் 5நாளில் பெயர்மாற்றம்:பரோல் வீண் இல்லை 600Assets Replaced in 5Days:Parol is not  waste,Video121,25,2017-11-11T17:47:17.000Z,"sasikala|""property""|""5days""|""parole""|""dhinakaran""|""ilavarasi""|""vivek""|""krishnapriya""|""assets""|""name""|""name changed""|""replace""|""admk""|""அதிமுக""|""சொத்துக்கள்""|""பரோல்""|""600சொத்துக்கள்""|""சிறை""|""சசிகலா""",59708,151,37,11,https://i.ytimg.com/vi/deKWUn7r-_8/default.jpg,False,False,False,0.2528974341796744,1372.7272727272727
bDDZLQw8Wb4,17.14.11,Vamsam - வம்சம் | Tamil Serial | Sun TV |  Epi 1332 | 11/11/2017 | Vision Time,VisionTimeTamil,24,2017-11-11T16:00:02.000Z,"Sun TV Tamil serials|""Vamsam (TV Program)""|""Vamsam Tamil Serial""|""Vijayakumar (Film Actor)""|""வம்சம்""|""Vasam serial""|""Sun TV Serial""|""Sun TV Vamsam""|""vamsam latest episode""|""Vamasam""|""Vamsam Today's episode""|""Vision Time tamil""|""Vamsam1330 Tamil family drama""|""Tamil Serials""|""Visiontime""|""Tamizh soaps""|""Vamsam 1330""|""vamsam episode 1330""|""vamsam 09 11 2017""|""1330 Vamsam""|""Vamsam""|""Episode""|""1330""",182209,970,152,107,https://i.ytimg.com/vi/bDDZLQw8Wb4/default.jpg,False,False,False,0.5323557014197982,906.5420560747663
AL1RsbakLx4,17.14.11,Bigg Boss 11: Priyank Sharma To Be ARRESTED From The Bigg Boss House? | Filmibeat,FilmiBeat,24,2017-11-11T07:04:54.000Z,"Bigg Boss 11|""Priyank Sharma""|""Priyank Sharma To Be Arrested""|""Bigg Boss 11 Priyank Sharma""|""Arshi Khan""|""Non-Bailable Warrent Issued Against Priyank Sharma""|""Arshi Khan PR Team To Arrest Priyank Sharma""|""Priyank Sharma Lonavla Jail""|""Sapna Chaudhary""|""Priyank Sharma Sapna Chaudhary""|""Salman Khan""",249737,1303,483,411,https://i.ytimg.com/vi/AL1RsbakLx4/default.jpg,False,False,False,0.5217488798215723,317.0316301703163
NhyolxnS-Qs,17.14.11,Wrong Number | Sheorans | Funny Video,Sheorans,24,2017-11-12T11:05:33.000Z,"sheorans|""sheorans videos""|""sheorans funny videos""|""vikas sheoran""|""ritu sheoran""|""comedy videos""|""funny videos""|""haryanvi""|""haryanvi videos""|""haryanvi songs""|""haryanvi movies""|""funny haryanvi videos""|""indians in australia""|""nri""|""funny vines""|""sheorans vines""|""new haryanvi songs""|""funny hindi videos""|""funny hindi vines""|""sheorans new video""|""wrong number""",204351,5192,480,303,https://i.ytimg.com/vi/NhyolxnS-Qs/default.jpg,False,False,False,2.540726495099119,1713.5313531353133
zWAjEtFkMgY,17.14.11,Weekly Rasi Phalalu 2017 November 12th - November 18th  2017,muluguastro,22,2017-11-11T19:00:03.000Z,"Telugu Panchangam 2016|""Ugadi Panchangam 2016""|""Gantala Panchangam""|""Weekly Predictions""|""Rasi Phalalu 2016""|""Vaara Phalalu""|""Mulugu Rasi Phalalu""|""Panchangam Telugu""|""Shubathidi Panchangam""|""Panchangam 2016-17""|""Yearly Predictions""|""Horoscope Prediction""|""Weekly Horoscope""|""Mesha Rasi""|""Vrushaba Rasi""|""Mithuna Rasi""|""Karkataka Rasi""|""Simha Rasi""|""Kanya Rasi""|""Tula Rasi""|""Vruschika Rasi""|""Dhanussu Rasi""|""Makara Rasi""|""Kumba Rasi""|""Meena Rasi""",37384,164,32,6,https://i.ytimg.com/vi/zWAjEtFkMgY/default.jpg,False,False,False,0.43869034881232616,2733.333333333333
fRY7UWGFvdc,17.14.11,ഇടുക്കി ആശുപത്രിയിൽ രോഗികളെ ക്യൂവിൽ നിർത്തിയ ജീവനക്കാരിയുടെ ഇപ്പോഴത്തെ അവസ്ഥ കണ്ടോ ഞെട്ടി പോകും,Malayalam News Time,22,2017-11-12T11:04:59.000Z,[none],197122,0,0,130,https://i.ytimg.com/vi/fRY7UWGFvdc/default.jpg,False,True,False,0.0,0.0
Dxg-ELOg-L4,17.14.11,Nayanthara Visits Kasi Theatre For Aramm Promotion,Cineulagam,24,2017-11-11T10:42:05.000Z,"Nayanthara Visits Kasi Theatre For Aramm Promotion|""Nayanthara Visits Kasi Theatre""|""Nayanthara""|""Nayantara""",94383,168,18,23,https://i.ytimg.com/vi/Dxg-ELOg-L4/default.jpg,False,False,False,0.17799815644766537,730.4347826086956
D1z2sKcSsfY,17.14.11,ARE YOU FRIENDZONED? ft. SheTroubleMaker | RishhSome,Rishhsome,23,2017-11-11T13:55:16.000Z,"rishhsome|""vines""|""rishabh rana""|""rishabh""|""funny""|""laugh""|""delhi""|""india""|""friendzone""|""desi videos""|""desi vines""|""popular videos""|""latest vides""|""popular vines""|""mumbai""|""funny videos""|""indian videos""|""top funny videos""|""friends""|""laughter""",353789,25657,1949,1226,https://i.ytimg.com/vi/D1z2sKcSsfY/default.jpg,False,False,False,7.252062670122587,2092.7406199021207
m5HsZ4lYtv4,17.14.11,കർണാടകയിലെ ക്യാൻസർ ചികിത്സയെ കുറിച്ചുള്ള പുതിയ വീഡിയോ | Cancer Treatment Center | malayalam News,Stars and News,22,2017-11-11T18:25:38.000Z,"stars and news|""malayalam film 2017""|""''mammootty''""|""the great father""|""''mohanlal''""|""take off parvathy""|""dulquar salmaan""|""dileep kavya""|""manju'' bhavana""|""''sakhavu''""|""cia'' ''dulquar""|""bhavana rape case'' ''dileep""|""nadirsha'' pulsar suni""|""'kavya""|""amma''""|""malayalam news""|""''nivin""|""pauly''""|""manju warrier""|""''rima""|""kallingal''""|""''actress""|""hot''""|""''news''""",121361,1364,75,78,https://i.ytimg.com/vi/m5HsZ4lYtv4/default.jpg,False,False,False,1.1239195458178493,1748.7179487179485
a8hFBXnqo0k,17.14.11,Watch: Green corridor for ambulance carrying critically-ill cancer patient,The Times of India,25,2017-11-10T17:56:57.000Z,"times of india|""newshour debate""|""news""|""narendra modi""|""top stories""|""breaking news""|""times news""|""today""|""Green corridor""|""ambulance""|""critically ill""|""cancer""|""patient""|""Gurgaon""|""Gurugra""|""Haryana""|""Delhi""",50220,15,0,3,https://i.ytimg.com/vi/a8hFBXnqo0k/default.jpg,False,False,False,0.02986857825567503,500.0
XVPpvn9vQDU,17.14.11,Ammuvinte Amma l The person who seeking for Ammu l Mazhavil Manorama,Mazhavil Manorama,24,2017-11-12T05:30:00.000Z,"Mazhavil|""Manorama""|""Ammuvinte Amma""|""Serial""|""Promo""",96306,52,75,41,https://i.ytimg.com/vi/XVPpvn9vQDU/default.jpg,False,False,False,0.053994559009822855,126.82926829268293
#NAME?,17.14.11,స‌మంత కంట‌త‌డి | Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception,Friday Poster,24,2017-11-13T08:59:27.000Z,"స‌మంత కంట‌త‌డి|""Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception""|""telugu news""|""Tollywood news""|""why Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception""|""samantha emotional moment""|""ChaySam Wedding Reception video""|""Naga Chaitanya and Samantha Wedding Reception LIVE""|""Samantha became EMOTIONAL""|""samantha emontatial""|""ChaySam Wedding Reception""|""#ChaySam""|""Naga Chaitanya""|""akkineni naga chaitanya""|""akkineni samantha""|""akkineni nagarjuna""|""#chaysam""",31052,36,11,2,https://i.ytimg.com/vi/-b0ww7L2MGU/default.jpg,False,False,False,0.11593456138090945,1800.0
efpUCPITNmw,17.14.11,Russia Vs Argentina 0-1 - All Goals & Highlights - Resumen y Goles 11/11/2017 HD,NugoBasilaiaa,17,2017-11-11T14:55:25.000Z,"Russia Vs Argentina 0-1 - All Goals & Highlights - 11/11/2017 HD|""russia""|""argentina""|""russia vs argentina resumen""|""russia vs argentina all goal""|""russia vs argentina 0-1 highlights""|""argentina vs russia 1-0""|""messi""|""aguero""|""aguero goal russia argentina 1-0""|""Russia Vs Argentina 0-1 ● All Goals & Extended Highlights ● 11/11/2017 [HD]""|""resumen""|""football""|""goal""|""nugobasilaiaa""|""ranking""",1641745,7643,702,1082,https://i.ytimg.com/vi/efpUCPITNmw/default.jpg,False,False,False,0.465541238133815,706.3770794824399
NX23eK3ud10,17.14.11,"ਜਾਣੋ, ਕੌਣ ਸੀ ਹਿੰਦੂ ਆਗੂਆਂ ਦੇ ਕਤਲ ਕਰਨ ਵਾਲਾ ਸ਼ਾਰਪ ਸ਼ੂਟਰ ਸ਼ੇਰਾ|DAILY POST PUNJABI|",Daily Post Punjabi,25,2017-11-12T10:02:22.000Z,"Daily Post Punjabi|""News""|""Punjab News""|""Politics""|""punjab""|""punjab police""",42032,243,32,104,https://i.ytimg.com/vi/NX23eK3ud10/default.jpg,False,False,False,0.5781309478492578,233.65384615384616
JFe_OFPYKQY,17.14.11,स्पेशल रिपोर्ट : सांगली : अनिकेत कोथळेच्या मृतदेहासोबत 14 तासाच्या प्रवासात काय घडलं?,Abp Majha,25,2017-11-11T14:27:04.000Z,"abp majha|""news""|""marathi news""|""Special Crime Report : Sangli Aniket Murder Sequance""|""स्पेशल रिपोर्ट : सांगली : अनिकेत कोथळेच्या मृतदेहासोबत पोलिसांचा 180 किमी प्रवास""|""स्पेशल रिपोर्ट : सांगली : अनिकेत कोथळेच्या मृतदेहासोबत 14 तासाच्या प्रवासात काय घडलं?""",71272,309,38,66,https://i.ytimg.com/vi/JFe_OFPYKQY/default.jpg,False,False,False,0.4335503423504321,468.1818181818182
oGoABVPTDQA,17.14.11,வில்லன்களுக்கு என் படத்தில் காவி நிறம் தான்- சுசீந்திரன் | Naughty Nights | Black Sheep,Black Sheep,24,2017-11-12T10:00:19.000Z,"nenjil thunivirundhal|""soori""|""suseendran""|""naughty nights""|""rj vignesh""|""black sheep""|""smile settai""|""beep show""|""seeman""",90034,1948,183,145,https://i.ytimg.com/vi/oGoABVPTDQA/default.jpg,False,False,False,2.163627074216407,1343.4482758620688
